EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE,PID,SIM_HH_ID
14970.876,40771.152,2877.7388,13,0,99,1,3,9,9,2025,1,11,5,9,4,14,2,1,462,2,3,1,2,1,3,4,0,1,1,d4ac9db1,273
18970.875,44771.152,7877.739,13,0,99,1,3,9,9,2025,1,11,5,9,4,13,4,1,999,1,1,1,2,1,3,3,0,1,1,25e08830,274
10970.876,23771.152,2877.7388,5,0,99,1,3,9,9,2025,2,8,5,9,1,14,3,1,999,1,3,1,1,1,1,1,0,1,2,a0b6bb52,275
10970.876,34771.152,2878.7388,13,2,2,1,3,2,2,2025,1,12,5,2,3,1,1,1,999,1,3,1,2,1,3,3,0,1,1,852a0482,276
10970.876,51771.152,5877.739,5,0,99,1,3,9,9,2025,1,12,5,9,4,13,3,1,999,1,3,1,1,1,2,2,0,1,1,befc085c,277
10970.876,17771.152,2877.7388,99,99,99,1,2,9,9,2025,1,1,3,9,3,99,3,9,535,1,1,1,1,1,1,1,1,1,2,46ab8052,278
10970.876,49771.152,2877.7388,2,0,99,1,3,9,9,2025,1,12,5,9,4,13,5,1,933,1,3,1,2,1,2,2,0,1,2,f2a7bcd8,279
46970.875,54771.152,4877.739,7,4,7,1,3,1,6,2025,3,6,5,5,1,1,2,1,462,1,2,1,1,1,2,3,1,1,2,01ceb0a5,280
10970.876,47771.152,3877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,14,4,1,835,1,3,1,1,1,3,4,0,1,1,15576867,281
75970.875,97771.16,17877.738,1,7,5,1,3,1,2,2025,1,7,5,4,4,1,4,1,999,1,1,1,1,1,2,3,0,2,1,11e0ebeb,282
10970.876,28771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,999,2,3,1,2,1,2,3,0,1,1,83e1e02a,283
10970.876,33771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,462,3,3,1,1,1,2,2,0,1,2,8f6de4b3,284
91970.875,93771.16,21877.738,8,5,5,1,3,1,9,2025,1,8,5,1,3,1,5,1,933,1,1,1,2,1,2,2,0,1,3,e6e97c9a,285
10970.876,17771.152,2877.7388,13,3,6,1,2,2,9,2025,1,4,3,1,4,1,3,1,535,1,1,1,1,1,2,2,0,2,1,1f8dd03f,286
16970.875,42771.152,2878.7388,11,2,7,1,3,1,2,2025,1,7,5,4,4,1,2,1,462,2,1,1,2,1,2,2,1,1,2,7fb0d379,287
130970.875,146771.16,55877.74,5,5,2,1,3,1,9,2025,1,9,5,1,4,1,2,1,462,3,3,1,2,1,2,3,0,1,1,d7c82dca,288
21970.875,31771.152,2877.7388,13,6,7,1,3,1,2,2025,1,5,5,4,4,1,3,2,999,1,1,1,1,1,2,4,0,1,1,16863d54,289
20970.875,51771.152,8877.738,8,0,99,1,3,9,9,2025,3,13,5,9,1,13,5,1,999,1,1,1,2,1,2,4,0,2,1,37eebee2,290
10970.876,53771.152,5877.739,8,0,99,1,3,9,9,2025,1,13,5,9,4,14,1,1,999,3,3,1,2,1,2,2,0,1,1,f4232d68,291
10970.876,37771.152,2878.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,2,1,999,2,3,1,1,1,1,1,1,1,2,4b09eb4a,292
21970.875,42771.152,5877.739,13,0,99,1,3,9,9,2025,1,11,5,9,2,13,3,1,999,1,1,1,2,1,2,3,0,1,1,38f1f43b,293
10970.876,41771.152,2878.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,4,1,999,1,3,1,1,1,1,1,0,1,2,9e2dc38e,294
71970.875,79771.16,14877.738,13,5,7,1,3,1,2,2025,1,8,5,5,4,1,3,1,535,1,2,1,2,1,3,4,0,1,1,991f7f9d,295
18970.875,38771.152,3877.7388,13,0,99,1,1,9,9,2025,1,10,5,9,4,9,1,1,999,1,3,3,2,3,1,1,0,1,2,618a23ae,296
10970.876,39771.152,2878.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,14,2,1,462,2,3,1,2,1,1,1,0,2,2,9a5d3735,297
10970.876,42771.152,3877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,3,1,999,1,3,1,1,1,2,2,0,2,1,de765eac,298
10970.876,38771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,3,1,999,1,3,1,2,1,2,4,0,2,1,494a4a51,299
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,3,9,535,1,1,1,2,1,1,1,0,1,2,15825c75,300
13970.876,34771.152,2877.7388,8,0,99,1,3,9,9,2025,1,11,5,9,2,13,3,1,999,1,1,1,2,1,2,2,0,1,1,273f7b4d,301
82970.875,93771.16,17877.738,8,4,5,1,3,1,9,2025,2,9,5,1,1,1,3,1,999,1,2,4,2,4,2,2,0,1,2,6509dd2d,302
98970.875,106771.16,20877.738,5,7,8,1,3,1,5,2025,2,7,5,6,1,1,3,1,535,1,3,1,2,1,1,1,1,3,2,4ea2b55a,303
78970.875,88771.16,15877.738,11,5,5,1,3,1,2,2025,1,10,5,2,4,1,4,1,825,1,3,1,2,1,1,1,1,1,2,0511a9cd,304
36970.875,67771.16,10877.738,11,2,8,1,3,1,2,2025,2,9,5,4,1,1,2,1,462,2,3,1,2,1,2,3,0,1,1,0f3deb85,305
39970.875,55771.152,5877.739,13,6,5,1,3,1,2,2025,1,6,5,4,4,1,1,1,999,2,3,1,2,1,2,2,0,1,3,a9dc5e46,306
10970.876,43771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,7,9,4,14,5,1,999,1,3,1,2,1,1,2,0,2,2,9fd8be6c,307
10970.876,27771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,3,13,3,1,999,1,3,1,1,1,2,3,0,2,1,370a56ad,308
34970.875,49771.152,8877.738,8,4,8,1,3,1,2,2025,1,9,5,6,4,1,2,2,999,2,1,1,2,1,2,2,0,1,2,1a18ab14,309
30970.875,38771.152,2877.7388,4,0,5,1,3,1,9,2025,1,5,5,9,2,9,3,2,535,1,1,1,2,1,2,1,0,2,3,099d5b7a,310
85970.875,116771.16,23877.738,6,4,5,1,3,1,2,2025,2,11,5,4,1,1,3,1,535,1,3,1,1,1,2,3,0,1,1,24d8091b,311
66970.875,83771.16,13877.738,8,8,10,1,3,1,2,2025,1,5,5,4,4,1,3,1,999,1,1,1,2,1,1,2,1,1,2,6f1b4eb0,312
10970.876,36771.152,2878.7388,13,0,99,1,3,9,9,2025,2,13,5,9,1,13,3,1,999,1,3,1,1,1,2,3,0,2,1,3b58a210,313
51970.875,79771.16,8877.738,13,3,10,1,3,1,9,2025,1,9,5,1,2,1,5,1,933,1,3,1,2,1,2,2,0,1,2,1516a957,314
35970.875,43771.152,2878.7388,5,5,7,1,3,1,2,2025,1,10,5,4,3,1,1,1,999,1,1,1,1,1,3,3,0,1,1,6e3fd8f3,315
67970.875,91771.16,11877.738,3,5,7,1,3,1,9,2025,1,8,5,1,4,1,5,1,999,3,3,1,1,1,1,1,0,1,2,9c04f834,316
28970.875,60771.152,3877.7388,5,0,7,1,3,1,9,2025,1,11,5,9,2,11,3,1,999,1,3,1,1,1,2,2,0,1,3,f6e419a2,317
49970.875,63771.152,8877.738,11,10,7,1,3,1,2,2025,1,11,5,4,1,1,4,1,999,1,1,1,1,1,2,2,1,3,2,fe3ced82,318
16970.875,34771.152,2878.7388,13,0,8,1,3,2,2,2025,3,6,5,2,1,2,3,1,535,1,1,1,2,1,1,1,1,2,2,a1aadcd0,319
70970.875,89771.16,16877.738,5,4,5,1,3,1,9,2025,1,11,5,1,4,1,5,2,933,1,3,1,2,1,2,2,0,1,2,780b25e1,320
106970.875,176771.16,36877.74,10,9,4,1,3,2,2,2025,1,10,5,6,4,1,2,1,999,3,3,1,1,1,2,4,0,1,1,97667b05,321
10970.876,16771.152,2877.7388,13,0,99,1,3,9,9,2025,1,3,5,9,4,14,3,2,999,1,1,1,1,1,1,1,0,1,2,1ea9b236,322
19970.875,50771.152,4877.739,4,0,99,1,3,9,9,2025,1,9,5,9,3,13,3,1,535,1,3,1,1,1,1,1,0,1,2,92ea7390,323
10970.876,23771.152,2877.7388,2,1,6,1,3,2,9,2025,3,5,5,3,1,1,5,1,933,1,1,1,2,1,2,2,0,1,1,0f64bed1,324
58970.875,67771.16,12877.738,13,5,7,1,3,1,2,2025,1,11,5,5,4,1,5,1,933,1,1,1,2,1,2,1,1,1,2,1a0e7bd6,325
108970.875,111771.16,20877.738,5,5,7,1,3,1,9,2025,1,8,5,1,2,1,5,1,933,1,2,1,2,1,1,1,1,1,2,a16f1314,326
80970.875,83771.16,13877.738,1,5,5,1,3,1,2,2025,1,7,5,4,4,1,4,1,999,1,2,1,2,1,1,1,0,1,2,14e00b38,327
10970.876,43771.152,4877.739,5,0,99,1,3,9,9,2025,2,13,5,9,1,13,5,1,933,1,3,1,1,1,2,2,1,2,2,97c813e9,328
51970.875,63771.152,10877.738,1,7,9,1,3,1,2,2025,1,7,5,2,4,1,2,1,999,3,1,1,2,1,2,2,0,2,2,d917aab8,329
10970.876,25771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,2,1,462,2,1,1,1,1,1,1,0,1,3,08d9e9e0,330
24970.875,37771.152,2877.7388,13,5,8,1,3,3,2,2025,1,5,5,2,1,1,5,1,999,1,1,1,2,1,2,4,0,2,1,86dc7c4d,331
13970.876,36771.152,2877.7388,13,0,7,1,3,1,9,2025,1,11,5,9,4,12,4,1,835,1,1,1,2,1,2,2,1,2,2,eb85a3ab,332
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,1,3,9,3,99,3,9,535,1,1,1,1,1,3,3,0,2,1,b799993d,333
15970.876,28771.152,2877.7388,3,3,7,1,2,1,2,2025,1,4,3,4,1,1,2,1,462,3,1,4,2,4,2,1,1,1,2,f969986b,334
27970.875,47771.152,4877.739,13,2,7,1,3,1,2,2025,1,7,5,5,4,1,5,1,933,1,1,1,1,1,3,4,0,1,3,1427bd1c,335
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,2,9,462,2,1,1,2,1,1,1,0,1,2,64244228,336
56970.875,58771.152,7877.739,13,5,10,1,3,1,2,2025,1,7,5,5,4,1,3,1,999,1,1,1,2,1,1,2,0,1,2,b7ecdf40,337
10970.876,38771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,1,1,999,1,3,1,1,1,2,2,0,2,1,f70e3955,338
10970.876,50771.152,3877.7388,8,0,99,1,3,9,9,2025,1,12,5,9,4,14,5,1,999,1,3,1,2,1,2,3,0,1,1,c1b3cb39,339
35970.875,44771.152,4877.739,13,6,7,1,3,1,2,2025,1,8,5,4,3,1,3,1,999,1,1,1,2,1,2,2,0,1,3,ec845171,340
76970.875,115771.16,23877.738,13,10,3,1,3,1,2,2025,1,12,5,4,4,1,5,1,999,1,3,1,2,1,2,3,0,1,1,a3e6b9eb,341
50970.875,71771.16,13877.738,3,3,2,1,1,1,9,2025,1,11,1,1,4,1,3,1,999,1,2,4,1,1,3,3,0,1,1,8b85c08b,342
10970.876,17771.152,2877.7388,13,0,99,1,3,9,9,2025,3,4,6,9,1,14,3,2,535,1,1,1,2,1,2,2,0,2,3,30a5872a,343
57970.875,86771.16,12877.738,6,0,3,1,3,1,2,2025,2,11,5,4,1,2,5,1,933,1,1,1,2,1,1,1,0,2,2,ef2d691b,344
70970.875,75771.16,15877.738,13,5,2,1,3,1,2,2025,1,10,5,5,4,1,5,1,933,1,1,1,2,1,2,4,0,2,1,01747018,345
10970.876,42771.152,5877.739,1,0,99,1,1,9,9,2025,1,13,1,9,4,13,2,1,999,3,3,1,1,1,2,4,0,1,1,7d5f633e,346
10970.876,38771.152,2877.7388,13,0,99,1,3,9,9,2025,2,12,5,9,1,13,3,1,535,1,3,1,1,1,1,1,0,3,2,d6b34a8f,347
101970.875,126771.16,27877.738,5,6,2,1,1,1,2,2025,2,11,2,5,1,1,5,1,933,1,3,1,1,1,2,4,0,1,1,5ff5eaaa,348
10970.876,22771.152,2877.7388,7,0,5,1,3,1,9,2025,3,5,5,9,1,12,4,2,999,1,2,1,1,1,2,2,0,1,3,45d1f870,349
10970.876,44771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,3,14,4,1,835,1,3,1,1,1,1,1,0,1,2,756ee4f2,350
92970.875,136771.16,37877.74,5,0,5,1,3,1,9,2025,1,11,5,9,4,11,2,1,462,3,3,1,1,1,3,3,0,1,1,fc0262dd,351
10970.876,49771.152,3877.7388,5,0,99,1,3,9,9,2025,1,11,5,9,4,13,3,1,999,1,3,1,1,1,1,1,0,1,2,577338ac,352
103970.875,126771.16,26877.738,9,5,3,1,3,1,2,2025,1,11,5,5,4,1,2,1,999,2,3,1,2,1,2,2,1,1,3,1454578b,353
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,4,9,835,1,1,1,2,1,2,2,0,1,2,25ed384f,354
54970.875,68771.16,8877.738,5,5,2,1,3,1,2,2025,1,6,5,4,4,1,1,1,999,3,1,1,1,1,2,2,0,1,1,d293da81,355
12970.876,51771.152,5877.739,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,1,1,999,1,3,1,1,1,3,4,0,1,1,b4da37e7,356
17970.875,31771.152,2877.7388,13,0,8,1,3,1,9,2025,1,5,5,9,4,12,3,2,535,3,1,1,2,1,2,4,0,1,1,97185184,357
19970.875,30771.152,2877.7388,13,1,8,1,2,1,2,2025,1,11,3,4,4,1,5,1,999,1,1,1,2,1,3,3,0,1,1,468ad055,358
10970.876,16771.152,2877.7388,13,0,99,1,2,9,9,2025,1,3,3,9,4,14,2,2,462,2,1,1,2,1,2,3,0,2,1,ccf5b6f4,359
77970.875,112771.16,19877.738,10,3,4,1,3,1,2,2025,1,10,5,4,3,1,2,1,462,3,1,1,1,1,2,3,0,1,1,e4b21ea3,360
69970.875,80771.16,12877.738,4,6,10,1,3,1,9,2025,1,9,5,1,4,1,3,1,999,1,1,1,1,1,2,3,0,1,1,a5de37c9,361
23970.875,48771.152,3877.7388,13,0,7,1,3,1,2,2025,2,11,5,4,1,2,3,1,535,1,3,1,1,1,2,3,0,1,3,943c19bf,362
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,3,9,999,1,1,3,1,3,1,2,1,3,2,0e52115e,363
10970.876,18771.152,2877.7388,13,0,99,1,3,9,9,2025,1,3,5,9,4,14,4,1,999,1,1,1,2,1,1,1,0,1,2,cfb529ac,364
47970.875,61771.152,6877.739,13,2,7,1,1,1,6,2025,1,5,5,2,4,1,2,1,933,3,1,1,1,1,2,4,0,1,1,9a72730e,365
10970.876,58771.152,9877.738,3,0,99,1,3,9,9,2025,1,12,5,9,4,13,3,1,999,1,3,1,1,1,2,4,0,3,1,ebda9051,366
15970.876,40771.152,2877.7388,13,0,99,1,3,9,9,2025,1,11,5,9,4,13,2,1,462,3,3,1,1,1,3,3,1,1,3,5e5e58d6,367
33970.875,53771.152,6877.739,11,0,8,1,3,1,2,2025,1,10,5,4,4,2,2,1,999,2,1,1,2,1,1,1,1,1,2,f35a2ea5,368
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,2,9,999,2,1,1,1,1,2,3,0,2,3,6d164647,369
10970.876,36771.152,2878.7388,4,0,99,1,3,9,9,2025,1,11,5,9,2,14,3,1,999,1,1,1,1,1,2,3,0,2,1,df35bc20,370
22970.875,39771.152,2877.7388,13,5,7,1,3,1,2,2025,1,12,5,5,4,1,5,1,999,1,3,1,1,1,2,1,0,1,2,e92d97be,371
36970.875,48771.152,5877.739,8,4,3,1,2,1,7,2025,3,4,3,4,1,1,4,1,835,1,1,1,1,4,3,3,0,1,1,19130e18,372
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,2,9,462,2,1,1,2,1,3,3,0,1,1,26362712,373
80970.875,100771.16,14877.738,10,8,4,1,3,1,2,2025,1,6,5,5,4,1,1,1,999,1,1,1,1,1,2,2,0,1,1,e4eb87ae,374
10970.876,17771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,2,9,462,3,1,1,2,1,1,1,0,1,2,77a7241a,375
10970.876,26771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,5,1,999,1,1,1,2,1,2,4,0,1,3,ed17a7fa,376
10970.876,18771.152,2877.7388,10,2,4,1,3,2,7,2025,1,4,5,4,2,1,4,2,999,1,1,1,1,1,1,1,1,1,2,317966cc,377
10970.876,34771.152,2877.7388,13,0,99,1,3,9,9,2025,2,13,5,9,1,13,3,1,535,1,3,1,1,1,2,2,1,1,2,64c54821,378
10970.876,37771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,999,2,3,1,2,1,2,4,0,1,1,90fab9b6,379
60970.875,86771.16,18877.738,13,5,8,1,3,1,1,2025,1,9,5,4,4,1,2,1,462,3,3,1,2,1,1,1,1,2,2,cd129d84,380
10970.876,31771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,3,13,3,1,999,1,1,1,1,1,3,3,0,1,1,5183ff56,381
16970.875,30771.152,2877.7388,13,0,2,1,3,1,9,2025,1,4,5,9,4,11,4,2,999,1,1,1,1,1,3,4,0,2,1,d389ca79,382
26970.875,44771.152,3877.7388,8,3,5,1,3,1,2,2025,2,10,5,4,1,1,5,2,933,1,2,1,2,1,1,1,0,2,2,6dcaa5af,383
38970.875,78771.16,10877.738,13,0,9,1,3,1,9,2025,1,12,5,9,4,11,3,1,999,1,3,1,2,1,2,3,0,2,2,994b6f5b,384
44970.875,73771.16,9877.738,2,4,7,1,3,1,6,2025,2,12,5,5,1,1,5,1,933,1,3,1,1,1,2,3,0,1,1,028c9037,385
38970.875,54771.152,9877.738,2,0,6,1,3,1,9,2025,1,9,5,9,2,9,2,1,462,3,1,1,2,4,2,2,1,3,2,418ddeb2,386
95970.875,126771.16,22877.738,10,4,4,1,3,1,2,2025,2,9,5,4,1,1,2,1,462,3,3,1,2,1,1,1,0,2,2,09995304,387
10970.876,46771.152,2878.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,5,1,933,1,3,1,1,1,2,1,1,1,2,302e4860,388
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,2,9,462,2,1,1,2,1,1,1,0,1,2,67d64618,389
-39029.125,-33228.848,2877.7388,99,99,99,1,2,9,9,2025,1,2,4,9,4,99,2,9,462,3,1,1,2,1,2,3,0,2,1,8c50102b,390
10970.876,29771.152,2877.7388,10,0,99,1,3,9,9,2025,1,11,5,9,3,13,4,1,999,1,1,1,1,1,2,2,0,2,1,f02ee00e,391
10970.876,20771.152,2877.7388,13,2,7,1,3,1,5,2025,1,3,5,4,4,1,3,2,535,1,1,1,2,1,1,2,1,1,2,fade0158,392
29970.875,39771.152,3877.7388,4,6,2,1,3,1,7,2025,3,9,5,4,1,1,5,1,933,1,1,1,1,1,2,2,0,1,1,161ef3f2,393
12970.876,36771.152,2878.7388,13,0,99,1,3,9,9,2025,1,11,5,9,4,13,2,1,999,3,1,1,1,1,2,3,0,2,1,0ac7ad90,394
120970.875,136771.16,43877.74,4,6,5,1,3,1,9,2025,1,7,5,1,4,1,4,1,825,3,1,1,2,1,1,2,0,1,1,136d555d,395
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,1,3,9,4,99,2,9,462,2,1,1,2,1,1,1,0,2,2,fea8db98,396
15970.876,41771.152,6877.739,8,0,99,1,3,9,9,2025,1,11,5,9,4,13,3,1,999,1,1,1,2,1,2,2,0,3,2,aec8577f,397
12970.876,47771.152,4877.739,13,0,99,1,3,9,9,2025,2,13,5,9,1,13,3,1,535,1,3,1,2,1,2,3,0,1,1,3a13a5bc,398
59970.875,69771.16,8877.738,8,5,3,1,3,1,9,2025,2,5,5,1,1,1,4,1,825,1,1,1,2,1,2,2,0,1,2,462e80cd,399
10970.876,27771.152,2877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,2,14,3,1,999,1,3,1,1,1,2,2,0,1,1,b7830b15,400
42970.875,61771.152,7877.739,13,5,4,1,3,1,2,2025,1,7,5,4,4,1,3,1,999,1,1,1,1,1,2,3,0,1,1,b4b36364,401
63970.875,88771.16,12877.738,3,4,2,1,3,1,9,2025,1,8,5,1,4,1,3,1,999,1,3,1,1,1,2,2,1,1,2,1815e312,402
52970.875,70771.16,11877.738,5,5,7,1,3,1,2,2025,1,6,5,6,4,1,2,1,462,3,1,1,2,1,2,2,0,1,1,123a09df,403
68970.875,103771.16,17877.738,5,10,9,1,3,2,9,2025,1,11,5,1,4,1,2,1,999,1,1,1,2,1,2,2,1,1,3,3ee4ee1b,404
11970.876,44771.152,5877.739,1,0,99,1,3,9,9,2025,1,11,5,9,4,13,3,1,999,1,3,1,2,1,1,1,0,1,2,b5b63d00,405
10970.876,43771.152,3877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,1,1,999,1,3,1,1,1,2,2,0,1,1,48f1a9ec,406
10970.876,45771.152,6877.739,5,0,99,1,3,9,9,2025,2,13,5,9,1,13,2,1,462,1,3,1,1,1,2,2,0,1,1,ba771c6d,407
10970.876,27771.152,2877.7388,13,0,7,1,3,2,9,2025,1,12,5,9,4,12,2,1,462,2,3,1,1,1,3,4,0,2,1,d839bc65,408
39970.875,50771.152,5877.739,3,1,8,1,3,1,9,2025,1,8,5,1,4,1,1,1,999,1,1,1,2,4,1,2,0,1,2,ab28b281,409
34970.875,41771.152,3877.7388,5,5,7,1,3,1,2,2025,1,10,5,4,4,1,2,1,999,3,1,1,1,1,2,3,1,1,2,d5ccb0fd,410
42970.875,54771.152,9877.738,8,5,8,1,3,1,1,2025,1,5,5,4,4,1,3,1,535,1,1,1,2,1,2,2,1,1,2,10c815de,411
19970.875,74771.16,12877.738,8,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,462,3,3,1,2,1,2,4,0,1,1,fec469b3,412
25970.875,50771.152,3877.7388,13,0,7,1,3,1,9,2025,1,12,5,9,4,9,5,1,999,3,3,1,2,1,2,2,0,1,1,78f2077e,413
10970.876,41771.152,5877.739,8,1,8,1,3,2,2,2025,1,11,5,2,4,1,3,1,999,3,3,1,2,1,2,2,1,1,2,0b0924ed,414
10970.876,42771.152,4877.739,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,2,1,999,2,3,1,1,1,3,4,0,2,1,459b0a9c,415
15970.876,77771.16,15877.738,10,0,99,1,3,9,9,2025,1,13,5,9,4,13,3,1,535,1,3,1,1,1,3,4,0,1,1,42e95a57,416
51970.875,72771.16,14877.738,5,0,2,1,3,1,9,2025,2,8,5,9,1,9,3,1,535,1,1,1,2,1,2,2,0,1,1,5ee475e6,417
68970.875,85771.16,15877.738,5,3,5,1,3,1,9,2025,1,6,5,1,3,1,2,1,999,3,1,1,2,1,2,3,0,1,1,53436263,418
10970.876,16772.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,3,9,999,3,1,1,2,1,1,1,0,1,2,2bb5cf43,419
27970.875,51771.152,3877.7388,10,4,4,1,3,1,2,2025,1,6,2,4,4,1,2,1,999,2,1,1,1,1,1,2,0,2,2,714fd3dd,420
94970.875,102771.16,25877.738,3,5,2,1,3,1,9,2025,1,7,5,1,4,1,2,1,462,3,1,1,1,1,2,2,0,2,2,3ff2b8c0,421
10971.876,37771.152,2877.7388,4,0,8,1,3,3,9,2025,1,11,5,9,4,9,2,1,999,2,3,1,1,1,1,1,0,1,2,c9af39ae,422
101970.875,105771.16,17877.738,7,5,3,1,3,1,6,2025,2,4,5,4,1,1,3,1,535,1,1,1,2,1,2,2,0,1,1,eb65529d,423
43970.875,75771.16,10877.738,13,0,8,1,3,1,9,2025,1,13,5,9,4,11,2,1,999,2,3,1,2,1,3,4,0,1,1,1b1e8b5e,424
10971.876,38771.152,6877.739,4,0,99,1,3,9,9,2025,1,13,5,9,4,13,2,1,462,2,1,1,1,1,2,3,0,1,1,93692bca,425
12970.876,47771.152,2878.7388,13,1,10,1,3,1,2,2025,2,13,5,4,1,1,3,1,535,1,3,1,1,1,2,4,0,3,3,1cd168f3,426
10970.876,39771.152,5877.739,8,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,462,2,1,1,2,1,2,4,0,1,1,c0f03044,427
10970.876,30771.152,2877.7388,13,0,9,1,3,2,9,2025,1,11,5,9,4,10,3,1,999,1,1,1,2,1,2,2,0,2,2,2b0ba030,428
10970.876,17771.152,2877.7388,99,99,99,1,2,9,9,2025,1,1,3,9,4,99,5,9,933,1,1,1,2,1,1,1,1,1,2,1e393b45,429
34970.875,91771.16,20877.738,5,0,99,1,3,9,9,2025,1,11,5,9,4,13,2,1,462,3,3,1,1,1,2,2,0,1,3,50d09393,430
100970.875,99771.16,18877.738,7,5,2,4,1,1,2,2025,2,11,1,6,1,1,3,1,535,1,2,4,2,4,3,4,0,1,3,6bd6708f,431
66970.875,74771.16,13877.738,8,7,8,4,2,1,2,2025,1,7,1,4,4,1,2,1,999,3,1,4,2,4,3,4,0,1,1,816111a8,431
10970.876,32771.152,2877.7388,11,0,99,3,2,9,9,2025,1,13,1,9,4,13,3,1,535,1,2,3,1,3,2,2,0,1,2,bbfa7d31,431
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,4,1,4,2,4,0,1,3,0e1b2547,431
17970.875,74771.16,15877.738,5,0,99,3,1,9,9,2025,1,13,1,9,4,13,3,1,535,1,2,3,2,3,2,2,0,1,1,5025f6d3,432
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,2,3,9,1,99,3,9,535,1,1,4,1,4,2,2,0,1,1,4471d355,432
19970.875,28771.152,2877.7388,3,2,7,2,2,1,2,2025,1,5,1,4,4,1,2,2,999,3,1,2,1,2,2,3,0,1,1,7dd65c86,432
18970.875,46771.152,3877.7388,13,0,7,3,1,1,9,2025,1,6,1,9,4,3,2,1,462,3,2,3,1,3,2,3,0,1,1,52ecfc1c,433
47970.875,46771.152,5877.739,13,5,7,3,2,1,2,2025,1,6,1,5,4,1,4,1,999,1,2,3,2,3,3,4,0,1,1,8ace4e7a,433
16970.875,35771.152,3877.7388,5,0,99,4,2,9,9,2025,2,10,1,9,1,13,3,1,535,1,2,4,1,4,2,3,0,1,1,5051a7f6,433
40970.875,45771.152,6877.739,13,5,8,2,1,1,2,2025,1,11,1,6,4,1,2,1,462,2,2,2,2,2,1,1,0,3,2,b218030c,434
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,4,9,835,1,1,5,1,5,3,4,0,1,1,90d7413f,434
130970.875,136771.16,37877.74,8,5,8,4,1,1,2,2025,1,9,1,4,4,1,2,1,462,3,2,4,2,4,3,4,0,2,3,7c89998e,435
12970.876,23771.152,2877.7388,2,0,7,3,2,1,6,2025,2,7,3,4,1,2,3,1,535,1,1,3,1,3,3,4,0,1,3,5b7ea36c,435
27970.875,33771.152,3877.7388,3,5,7,4,2,1,2,2025,3,6,1,4,1,1,2,1,462,3,2,4,1,4,2,3,0,1,1,5ac17e2f,435
36970.875,40771.152,3877.7388,3,5,7,4,2,1,2,2025,3,7,1,4,1,1,1,1,999,1,2,4,1,4,2,3,0,1,1,7c049baa,435
