EPINO,WGHT_EPI,end,occPRE,start,occACT,Alone,Spouse,Children,parents,otherHHs,others,otherInFAMs,friends,PR,REGION,DDAY,HHSIZE,AGEGRP,SEX,MARSTH,KOL,ATTSCH,HDGREE,NOCS,NAICS,LFTAG,COW,HRSWRK,MODE,POWST,TOTINC,CMA,PHSDFLG,CXRFLAG,PARNUM,SIM_HH_ID,Day_Type,AgentID,DTYPE,BEDRM,CONDO,ROOM,REPAIR
2.0,401.6349,830,1,800,7,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
3.0,401.6349,835,12,830,13,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
4.0,401.6349,845,5,835,4,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
5.0,401.6349,850,12,845,13,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
6.0,401.6349,920,1,850,6,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
7.0,401.6349,1520,1,920,10,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
8.0,401.6349,1550,1,1520,6,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
9.0,401.6349,2250,1,1550,10,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
10.0,401.6349,2350,1,2250,10,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
11.0,401.6349,400,1,2350,5,1,2,2,2,2,2,2.0,2.0,1,5.0,1.0,1,4,2,1,1,2.0,6.0,3,12.0,1.0,1,2,1,1.0,5.0,1.0,2.0,2.0,0.0,153,Weekend,3,2,2,0,2,1
1.0,386.3676,630,1,400,5,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
2.0,386.3676,645,1,630,7,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
3.0,386.3676,700,1,645,1,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
4.0,386.3676,1000,2,700,1,2,2,2,2,2,1,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
5.0,386.3676,1030,17,1000,13,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
6.0,386.3676,1230,1,1030,2,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
7.0,386.3676,1300,1,1230,6,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
8.0,386.3676,1500,1,1300,2,2,2,2,2,2,1,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
9.0,386.3676,1515,1,1500,1,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
10.0,386.3676,1705,1,1515,1,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
11.0,386.3676,1850,1,1705,2,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
12.0,386.3676,1915,1,1850,9,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
13.0,386.3676,1945,1,1915,6,1,2,2,2,2,2,2.0,2.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
14.0,386.3676,2015,1,1945,10,9,9,9,9,9,9,9.0,9.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
15.0,386.3676,2115,1,2015,2,9,9,9,9,9,9,9.0,9.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
16.0,386.3676,400,1,2115,5,9,9,9,9,9,9,9.0,9.0,4,4.0,4.0,1,4,1,3,1,2.0,4.0,2,16.0,1.0,1,2,2,2.0,3.0,2.0,2.0,2.0,0.0,156,Weekday,4,1,2,0,3,2
1.0,378.6313,735,3,400,5,1,2,2,2,2,2,2.0,2.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
2.0,378.6313,835,3,735,6,2,2,2,2,1,2,2.0,2.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
3.0,378.6313,850,3,835,6,2,2,2,2,1,2,2.0,2.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
4.0,378.6313,1020,3,850,7,2,2,2,1,1,1,2.0,2.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
5.0,378.6313,1050,10,1020,13,2,2,2,2,2,1,2.0,2.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
6.0,378.6313,1450,5,1050,4,9,9,9,9,9,9,9.0,9.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
7.0,378.6313,1505,5,1450,6,1,2,2,2,2,2,2.0,2.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
8.0,378.6313,1535,10,1505,13,9,9,9,9,9,9,9.0,9.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
9.0,378.6313,2235,1,1535,2,9,9,9,9,9,9,9.0,9.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
10.0,378.6313,2335,3,2235,6,9,9,9,9,9,9,9.0,9.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
11.0,378.6313,105,1,2335,7,9,9,9,9,9,9,9.0,9.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
12.0,378.6313,400,1,105,5,9,9,9,9,9,9,9.0,9.0,4,5.0,1.0,1,4,1,3,3,2.0,5.0,2,11.0,1.0,1,2,2,2.0,5.0,1.0,2.0,2.0,0.0,156,Weekend,4,1,2,0,3,2
1.0,1241.1776,930,1,400,5,1,2,2,2,2,2,2.0,2.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
2.0,1241.1776,945,1,930,6,2,2,2,2,2,1,2.0,2.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
3.0,1241.1776,1045,10,945,13,2,2,2,2,2,2,2.0,1.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
4.0,1241.1776,1515,2,1045,1,1,2,2,2,2,2,2.0,2.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
5.0,1241.1776,1545,1,1515,6,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
6.0,1241.1776,1945,2,1545,1,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
7.0,1241.1776,2045,10,1945,13,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
8.0,1241.1776,2115,1,2045,6,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
9.0,1241.1776,2245,4,2115,11,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
10.0,1241.1776,400,1,2245,5,9,9,9,9,9,9,9.0,9.0,3,3.0,5.0,1,3,2,3,1,2.0,3.0,8,19.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,0.0,161,Weekday,5,2,1,1,2,1
1.0,1244.6458,1200,1,400,5,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
2.0,1244.6458,1220,1,1200,7,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
3.0,1244.6458,1305,1,1220,6,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
4.0,1244.6458,1320,1,1305,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
5.0,1244.6458,1450,1,1320,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
6.0,1244.6458,1550,1,1450,11,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
7.0,1244.6458,1605,1,1550,7,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
8.0,1244.6458,1620,10,1605,13,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
9.0,1244.6458,1720,3,1620,6,2,2,2,1,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
10.0,1244.6458,2020,3,1720,9,2,2,2,1,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
11.0,1244.6458,2120,3,2020,9,2,2,2,1,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
12.0,1244.6458,2135,10,2120,13,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
13.0,1244.6458,2335,1,2135,10,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
14.0,1244.6458,205,1,2335,11,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
15.0,1244.6458,210,1,205,7,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
16.0,1244.6458,400,1,210,5,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,1,3,2,3,1,2.0,4.0,8,4.0,1.0,1,2,2,2.0,1.0,1.0,2.0,2.0,0.0,161,Weekend,5,2,1,1,2,1
1.0,2174.4389,1000,1,400,5,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
2.0,2174.4389,1800,1,1000,1,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
3.0,2174.4389,1830,1,1800,6,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
4.0,2174.4389,1845,1,1830,2,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
5.0,2174.4389,2245,1,1845,10,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
6.0,2174.4389,45,1,2245,7,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
7.0,2174.4389,245,1,45,5,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
8.0,2174.4389,400,1,245,5,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,1,2,1,1,1,2.0,7.0,6,12.0,1.0,1,2,2,1.0,3.0,1.0,2.0,2.0,0.0,162,Weekday,6,1,3,0,4,1
1.0,2726.9003,800,1,400,5,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
2.0,2726.9003,845,1,800,6,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
3.0,2726.9003,1345,1,845,2,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
4.0,2726.9003,1405,1,1345,6,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
5.0,2726.9003,1420,10,1405,13,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
6.0,2726.9003,1530,5,1420,4,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
7.0,2726.9003,1550,10,1530,13,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
8.0,2726.9003,1620,1,1550,2,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
9.0,2726.9003,1720,4,1620,11,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
10.0,2726.9003,1750,1,1720,2,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
11.0,2726.9003,1820,1,1750,6,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
12.0,2726.9003,1920,1,1820,2,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
13.0,2726.9003,1940,1,1920,7,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
14.0,2726.9003,2110,1,1940,10,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
15.0,2726.9003,2155,1,2110,14,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
16.0,2726.9003,2355,1,2155,9,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
17.0,2726.9003,210,1,2355,5,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
18.0,2726.9003,400,1,210,5,1,2,2,2,2,2,2.0,2.0,3,3.0,1.0,1,2,1,1,1,2.0,6.0,5,19.0,1.0,1,2,2,2.0,3.0,1.0,2.0,2.0,0.0,162,Weekend,6,1,3,0,4,1
1.0,1447.5229,500,1,400,5,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
2.0,1447.5229,600,1,500,5,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
3.0,1447.5229,615,1,600,7,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
4.0,1447.5229,630,1,615,6,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
5.0,1447.5229,640,1,630,2,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
6.0,1447.5229,645,1,640,2,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
7.0,1447.5229,945,1,645,1,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
8.0,1447.5229,955,12,945,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
9.0,1447.5229,1025,13,955,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
10.0,1447.5229,1030,12,1025,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
11.0,1447.5229,1315,2,1030,1,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
12.0,1447.5229,1320,12,1315,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
13.0,1447.5229,1330,13,1320,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
14.0,1447.5229,1335,12,1330,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
15.0,1447.5229,1630,9,1335,12,2,2,2,2,2,1,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
16.0,1447.5229,1635,12,1630,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
17.0,1447.5229,1655,13,1635,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
18.0,1447.5229,1700,12,1655,13,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
19.0,1447.5229,2300,1,1700,14,1,2,2,2,2,2,2.0,2.0,5,2.0,6.0,1,3,2,1,3,1.0,7.0,5,15.0,1.0,1,2,3,2.0,4.0,1.0,2.0,2.0,0.0,166,Weekday,7,2,1,1,1,1
