EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE
198287.84,192071.9,42956.543,8,5,3,2,1,1,9,2030,1,7,1,1,4,1,4,1,999,1,1,2,2,2,2,4,0,1,1
35287.848,51071.9,6956.5435,5,3,7,2,1,1,9,2030,2,9,1,1,1,1,3,1,999,1,1,2,1,2,2,2,0,1,1
11287.849,32071.898,1956.5435,13,0,99,3,1,9,9,2030,1,9,2,9,4,13,3,1,999,1,3,3,1,3,2,3,0,1,2
8287.849,13071.898,1956.5435,13,0,99,4,2,9,9,2030,1,3,3,9,4,14,1,2,999,1,1,4,2,4,3,3,0,1,1
8287.849,22071.898,1956.5435,13,0,10,4,2,1,9,2030,2,11,3,9,1,12,3,1,535,1,1,4,1,4,2,2,1,1,2
29287.848,45071.9,1956.5435,13,2,7,1,3,1,2,2030,1,10,2,6,3,1,5,1,999,1,1,1,1,1,1,1,0,3,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,2,4,3,4,0,2,1
9287.849,41071.9,1957.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,13,4,1,835,1,2,2,1,2,3,4,0,1,3
8288.849,40071.9,1957.5435,3,0,99,1,1,9,9,2030,1,13,1,9,4,13,4,1,999,1,2,4,1,4,2,3,0,1,1
8287.849,50071.9,10956.543,3,0,99,2,2,9,9,2030,1,12,1,9,4,13,2,1,462,3,2,2,2,2,2,2,1,1,2
32287.848,38071.9,4956.5435,13,6,8,1,3,1,7,2030,1,11,5,4,4,1,3,1,999,1,1,1,2,1,3,4,0,2,1
30287.848,36071.9,2956.5435,13,5,8,2,2,1,2,2030,1,11,1,5,4,1,3,1,999,1,2,2,2,2,3,4,0,2,1
12287.849,26071.898,1956.5435,13,0,8,1,3,1,9,2030,1,10,5,9,4,12,5,1,999,1,1,1,1,1,2,4,0,1,1
56287.848,61071.9,5956.5435,13,4,7,2,1,1,9,2030,1,11,1,1,4,1,3,1,999,1,2,2,1,2,2,2,0,1,1
21287.848,37071.9,2956.5435,13,7,8,3,2,2,5,2030,3,6,3,6,1,1,3,1,535,1,1,3,2,3,3,3,0,1,1
58287.848,76071.9,15956.543,13,4,8,1,3,1,2,2030,2,9,5,4,1,1,2,1,462,3,3,1,2,1,2,4,0,1,3
36287.848,101071.9,22956.543,10,1,2,2,1,2,9,2030,1,13,1,1,4,1,3,1,999,3,2,2,2,2,2,4,0,1,1
30287.848,48071.9,7956.5435,13,5,8,4,2,2,2,2030,1,11,1,4,4,1,3,1,535,1,2,4,2,4,2,3,1,1,3
44287.848,60071.9,8956.543,10,2,7,3,2,1,9,2030,2,9,1,1,1,1,4,1,999,1,2,3,1,3,2,4,0,1,1
31287.848,28071.898,1956.5435,8,5,8,1,3,1,2,2030,1,5,5,2,4,1,2,1,999,3,1,1,2,1,2,2,0,2,1
8287.849,33071.9,1957.5435,13,0,99,2,1,9,9,2030,1,12,1,9,4,13,3,1,999,1,2,2,2,2,2,4,0,1,1
8287.849,38071.9,4956.5435,13,0,99,2,1,9,9,2030,2,12,2,9,1,13,2,1,462,2,3,2,2,2,2,4,0,2,1
33287.848,48071.9,2956.5435,9,3,2,3,2,1,2,2030,1,7,1,4,4,1,4,1,825,1,2,3,1,3,2,3,0,2,3
8287.849,48071.9,3956.5435,10,0,99,1,3,9,9,2030,1,12,5,9,4,13,4,1,999,1,3,1,1,1,2,2,0,1,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,3,99,2,9,462,3,1,3,2,3,3,3,0,2,1
66287.85,90071.9,18956.543,13,8,8,3,1,2,2,2030,1,11,1,2,4,1,3,1,535,1,2,3,2,3,3,4,0,2,1
8287.849,27071.898,1956.5435,5,3,7,1,3,2,2,2030,1,10,5,4,4,1,2,1,999,2,1,1,1,1,2,2,0,1,1
10287.849,55071.9,6956.5435,4,0,99,1,3,9,9,2030,1,12,5,9,4,13,2,1,999,3,3,1,2,1,2,2,0,1,2
8287.849,21071.898,1956.5435,13,0,99,2,3,9,9,2030,1,5,7,9,2,14,5,1,933,1,1,2,2,2,3,4,1,1,3
100287.85,98071.9,21956.543,5,7,2,4,2,1,9,2030,2,8,1,1,1,1,3,1,535,1,2,4,1,4,3,3,0,2,1
8287.849,13071.898,1956.5435,13,0,99,3,2,9,9,2030,1,4,4,9,2,13,2,2,462,3,1,3,1,3,3,4,0,1,1
51287.848,56071.9,5956.5435,13,6,3,2,1,1,5,2030,1,5,1,4,4,1,3,1,999,3,1,2,1,2,2,2,0,1,3
92287.85,105071.9,19956.543,5,5,2,3,2,3,2,2030,2,6,1,5,1,1,5,1,933,1,2,3,2,3,2,2,0,1,3
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,1,4,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,462,3,1,4,1,4,2,2,0,1,2
22287.848,34071.9,1957.5435,3,0,99,4,2,9,9,2030,1,9,1,9,4,13,5,1,933,1,2,4,1,4,2,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,1,99,3,9,535,1,1,4,1,4,3,4,0,2,1
17287.848,32071.898,1956.5435,13,3,7,1,3,1,2,2030,1,5,5,4,4,1,5,1,999,1,1,1,1,1,1,1,1,1,2
60287.848,68071.9,5956.5435,1,5,5,3,1,1,2,2030,1,8,2,4,4,1,2,1,999,2,1,3,1,3,2,3,0,2,1
14287.849,47071.9,3956.5435,13,0,99,1,3,9,9,2030,1,11,5,9,4,13,3,1,999,1,3,1,2,1,2,2,0,1,2
8287.849,27071.898,1956.5435,13,0,99,3,1,9,9,2030,2,13,1,9,1,13,3,1,999,1,2,3,2,2,1,2,0,2,1
64287.848,87071.9,19956.543,8,5,3,1,3,2,9,2030,1,8,5,1,4,1,2,1,462,3,1,1,2,1,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,3,1,4,2,4,3,4,0,1,1
8287.849,13071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,4,1,4,3,4,0,1,1
8287.849,18071.898,1956.5435,13,0,7,4,2,1,9,2030,1,4,3,9,2,9,3,2,999,3,1,4,1,4,2,2,1,1,3
8287.849,28071.898,1956.5435,13,0,99,4,1,9,9,2030,1,11,1,9,4,14,4,1,999,1,3,4,1,4,2,4,0,1,1
82287.85,86071.9,13956.543,5,6,2,2,1,1,9,2030,2,9,1,1,1,1,3,1,535,1,1,2,1,2,2,3,1,2,3
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,4,2,4,2,2,1,1,2
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,2,3,9,4,99,2,9,462,3,1,5,2,5,3,2,0,1,1
54287.848,77071.9,7956.5435,10,4,4,1,3,1,2,2030,2,5,5,4,1,1,5,1,933,1,1,1,1,1,1,2,1,1,2
118287.85,132071.9,33956.543,8,5,2,4,1,1,9,2030,2,9,1,1,1,1,4,1,835,1,2,4,2,4,2,3,0,2,1
9287.849,50071.9,7956.5435,8,0,99,2,1,9,9,2030,2,13,1,9,1,13,4,1,999,1,2,2,2,2,3,3,0,1,1
22287.848,45071.9,3956.5435,8,0,99,1,3,9,9,2030,1,11,5,9,4,13,4,1,835,1,1,1,2,1,2,3,1,1,3
24287.848,55071.9,7956.5435,9,0,8,2,1,1,9,2030,1,7,2,9,4,3,2,1,999,3,1,2,2,2,2,2,0,1,1
8287.849,33071.9,3956.5435,7,0,99,3,1,9,9,2030,1,11,1,9,4,13,2,1,462,3,3,3,1,3,2,2,0,1,2
41287.848,48071.9,7956.5435,8,5,7,4,2,1,2,2030,2,8,1,4,1,1,3,1,535,1,2,4,2,4,2,2,0,1,2
64287.848,69071.9,12956.543,10,5,4,2,2,1,2,2030,1,11,1,4,4,1,4,1,999,1,2,2,1,2,3,2,0,2,1
61287.848,72071.9,13956.543,4,5,8,2,1,1,2,2030,1,11,1,2,4,1,3,1,999,1,1,2,2,2,3,4,0,2,1
36287.848,89071.9,13956.543,5,5,8,3,1,2,2,2030,2,12,1,2,1,1,3,1,999,1,2,3,2,3,3,4,0,2,1
59287.848,78071.9,12956.543,11,3,7,2,1,1,2,2030,1,9,2,5,4,1,2,1,462,3,1,2,1,2,2,3,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,4,1,4,1,1,0,2,2
53287.848,60071.9,8956.543,10,6,4,1,3,1,2,2030,1,6,5,4,4,1,3,1,999,1,1,1,2,1,2,2,0,1,2
8287.849,34071.9,2956.5435,13,0,99,2,1,9,9,2030,1,13,2,9,4,13,3,1,999,1,3,2,1,2,3,3,0,1,1
8287.849,49071.9,7956.5435,8,0,99,2,1,9,9,2030,1,12,1,9,4,13,2,1,999,2,2,2,2,2,2,3,0,2,1
102287.85,107071.9,17956.543,13,5,3,2,1,1,2,2030,1,9,2,4,4,1,4,1,835,1,1,2,1,2,2,3,0,1,1
8287.849,15071.898,1956.5435,13,0,99,3,2,9,9,2030,1,5,3,9,4,13,3,1,999,1,1,3,1,3,2,1,0,1,2
54287.848,71071.9,11956.543,10,0,6,2,2,1,2,2030,1,5,1,9,3,3,3,1,999,1,1,2,2,2,2,4,0,1,1
118287.85,142071.9,45956.543,5,7,5,2,1,1,9,2030,2,11,1,1,1,1,3,1,535,1,2,2,2,2,2,3,0,2,2
8287.849,14071.898,1956.5435,13,0,99,3,2,9,9,2030,1,7,3,9,4,14,2,1,462,2,1,3,2,3,2,3,0,1,1
8287.849,12071.898,1956.5435,13,0,99,3,2,9,9,2030,1,3,4,9,4,14,4,2,999,1,1,3,1,3,2,3,0,1,1
30287.848,56071.9,8956.543,4,3,8,4,1,2,2,2030,1,11,1,2,1,1,5,1,999,1,2,4,2,4,2,3,0,1,1
108287.85,132071.9,29956.543,8,5,3,1,3,1,2,2030,1,9,5,5,4,1,1,1,999,1,3,1,2,1,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,3,9,4,99,5,9,999,1,1,4,2,4,3,2,0,1,3
26287.848,52071.9,5956.5435,13,0,6,2,3,1,9,2030,1,5,7,9,2,10,2,1,462,3,3,2,2,2,2,3,0,1,1
8287.849,29071.898,1956.5435,1,99,99,1,3,9,9,2030,1,13,3,9,4,13,2,9,999,3,1,1,1,1,3,4,0,1,3
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,4,9,999,1,1,4,2,4,2,3,0,1,1
22287.848,28071.898,1956.5435,99,99,99,4,2,9,9,2030,1,10,3,9,4,99,2,9,462,3,1,4,2,4,3,4,0,1,3
77287.85,75071.9,11956.543,13,5,3,2,1,1,2,2030,1,6,2,2,4,1,5,1,933,1,1,2,2,2,1,2,0,2,2
8287.849,40071.9,2956.5435,5,0,99,1,3,9,9,2030,1,13,5,9,4,14,1,1,999,1,3,1,1,1,2,4,0,1,1
44287.848,58071.9,2956.5435,9,0,99,1,3,9,9,2030,1,6,5,9,4,9,3,1,535,1,1,1,2,1,3,3,0,1,1
87287.85,112071.9,23956.543,13,4,6,1,3,1,2,2030,1,11,5,6,4,1,3,1,999,1,3,1,2,1,2,2,1,1,2
28287.848,40071.9,2956.5435,1,4,5,1,3,1,2,2030,1,6,5,5,4,1,5,2,999,1,1,1,1,1,2,4,0,2,3
8287.849,22071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,14,1,1,999,1,2,2,1,2,1,2,0,1,2
81287.85,78071.9,17956.543,3,5,2,1,3,1,9,2030,1,6,5,1,4,1,4,1,999,1,1,1,2,1,2,2,0,2,1
8287.849,15071.898,1956.5435,13,0,99,3,2,9,9,2030,1,9,3,9,4,13,2,1,462,2,1,3,2,3,3,4,0,2,1
49287.848,69071.9,13956.543,8,4,8,1,3,1,2,2030,1,7,5,2,3,1,5,1,999,1,1,1,2,1,3,4,0,1,1
8287.849,28071.898,1956.5435,13,0,99,2,1,9,9,2030,1,5,2,9,4,14,4,1,835,1,1,2,1,2,2,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,2,3,9,4,99,3,9,999,1,1,5,2,5,3,4,0,1,1
90287.85,122071.9,32956.543,4,5,5,2,1,1,2,2030,1,12,1,4,4,1,4,1,825,1,2,2,2,2,2,4,0,3,1
7287.8486,12071.898,1956.5435,13,0,7,4,2,1,9,2030,1,3,3,9,3,12,5,2,933,1,1,4,1,4,3,3,0,1,1
66287.85,86071.9,14956.543,5,5,2,1,3,1,2,2030,1,7,5,4,4,1,4,1,999,1,1,1,1,1,2,1,1,2,2
8287.849,25071.898,1956.5435,13,0,99,2,1,9,9,2030,2,12,1,9,1,14,5,1,933,1,2,2,1,2,1,1,1,1,2
33287.848,37071.9,3956.5435,13,5,7,3,1,1,2,2030,2,11,1,4,1,1,3,1,535,1,2,3,2,3,2,1,0,3,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,1,4,3,4,0,1,1
8287.849,21071.898,1956.5435,13,0,99,3,2,9,9,2030,1,10,1,9,4,13,3,1,999,1,2,3,1,3,1,1,0,2,2
17287.848,31071.898,2956.5435,13,0,99,1,3,9,9,2030,1,4,5,9,1,7,5,2,999,1,1,1,2,1,2,3,0,1,1
9287.849,32071.898,3956.5435,13,0,99,2,2,9,9,2030,1,11,1,9,4,13,4,1,835,1,1,2,1,2,3,4,0,1,1
8287.849,19071.898,1956.5435,1,99,99,1,2,9,9,2030,1,2,3,9,4,99,2,9,462,3,1,1,2,1,3,4,0,1,1
21287.848,23071.898,1956.5435,13,6,8,2,2,1,9,2030,2,7,1,1,1,1,3,1,535,1,1,2,1,2,2,2,0,1,1
28287.848,57071.9,5956.5435,4,0,7,4,1,1,9,2030,1,11,5,9,4,12,3,1,535,3,2,4,1,4,3,3,1,1,3
34287.848,46071.9,5956.5435,13,4,2,2,2,1,2,2030,1,11,1,4,4,1,1,1,999,1,2,2,1,2,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,3,0,1,1
91287.85,87071.9,13956.543,5,5,5,5,2,1,9,2030,1,8,1,1,4,1,3,1,999,1,2,5,1,5,2,2,1,1,3
8287.849,16071.898,1956.5435,8,3,8,2,2,2,2,2030,1,10,4,2,3,1,3,1,999,1,1,2,2,2,2,1,0,2,2
8287.849,39071.9,1957.5435,11,0,99,2,3,9,9,2030,1,13,6,9,4,13,3,1,999,1,3,1,2,1,1,1,0,1,2
63287.848,68071.9,10956.543,13,8,8,2,1,1,2,2030,1,5,1,4,2,1,3,1,999,1,2,2,2,2,2,2,0,2,1
8287.849,27071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,2,13,5,1,999,1,1,2,1,2,3,3,0,1,1
48287.848,72071.9,14956.543,5,0,2,4,2,1,9,2030,1,11,1,9,4,4,3,1,535,1,1,4,2,4,3,4,0,1,1
11287.849,22071.898,1956.5435,13,0,99,4,2,9,9,2030,3,7,1,9,1,14,2,1,462,4,2,4,2,4,3,4,0,1,1
13287.849,29071.898,1956.5435,13,0,7,2,2,1,9,2030,1,4,1,9,3,4,3,1,535,1,1,2,1,2,3,3,0,1,2
8287.849,13071.898,1956.5435,2,0,99,4,2,9,9,2030,1,7,3,9,4,10,2,1,999,3,1,4,1,4,2,3,0,2,1
34287.848,37071.9,1956.5435,13,5,8,1,3,1,2,2030,1,10,5,4,4,1,2,1,462,2,1,1,2,1,2,2,0,2,1
8288.849,44071.9,6956.5435,1,0,99,2,2,9,9,2030,1,13,1,9,4,13,2,1,999,2,2,2,1,2,2,4,0,2,1
64287.848,79071.9,11956.543,1,4,5,3,1,1,2,2030,1,10,2,4,4,1,3,1,999,3,3,3,1,3,2,2,0,2,1
8287.849,24071.898,1956.5435,2,0,8,2,2,1,9,2030,2,12,1,9,1,4,3,1,999,1,2,2,2,2,2,3,0,2,1
58287.848,93071.9,19956.543,8,0,3,2,1,1,2,2030,1,12,1,6,4,2,3,1,535,1,1,2,2,2,2,2,0,1,2
89287.85,112071.9,14956.543,5,8,7,5,2,2,9,2030,1,8,1,1,3,1,3,1,999,3,2,5,1,5,3,4,0,2,1
8287.849,12072.898,1956.5435,13,0,7,3,2,1,9,2030,1,4,4,9,3,3,3,2,535,1,1,3,1,3,2,2,1,2,2
106287.85,110071.9,31956.543,5,4,1,2,2,1,2,2030,1,10,1,7,4,1,2,1,999,3,1,2,1,2,3,4,0,1,1
8287.849,33071.9,4956.5435,10,0,99,2,2,9,9,2030,1,13,1,9,3,13,4,1,999,1,2,2,1,2,2,2,0,3,2
39287.848,92071.9,13956.543,10,0,7,2,2,2,9,2030,1,11,1,9,4,11,4,1,999,1,2,2,1,2,2,3,0,1,1
8287.849,32071.898,1956.5435,13,0,99,2,3,9,9,2030,1,12,7,9,4,13,2,1,999,2,3,2,2,2,2,1,0,1,2
68287.85,88071.9,15956.543,10,6,5,1,3,1,2,2030,1,10,5,6,4,1,2,1,462,2,1,1,2,1,2,3,0,2,2
25287.848,49071.9,5956.5435,4,0,99,3,1,9,9,2030,1,9,1,9,4,13,3,1,535,1,1,3,2,3,3,4,0,2,1
8287.849,31071.898,1957.5435,13,0,99,3,1,9,9,2030,1,12,1,9,4,13,3,1,999,1,2,3,2,2,2,3,0,1,3
20287.848,22071.898,1956.5435,4,5,5,3,2,1,6,2030,1,5,4,4,4,1,5,2,999,1,1,3,1,3,2,3,0,1,1
8287.849,17071.898,1956.5435,13,0,99,3,3,9,9,2030,3,12,7,9,1,14,3,1,535,1,1,3,1,1,2,2,0,1,1
8288.849,32071.898,1956.5435,13,0,99,1,3,9,9,2030,3,13,5,9,1,13,3,1,535,1,3,1,1,1,3,4,0,2,1
8287.849,12072.898,1956.5435,13,2,7,4,2,1,6,2030,1,3,3,4,4,1,2,2,462,3,1,4,1,4,2,2,0,1,1
8287.849,38071.9,2956.5435,5,0,2,1,3,2,9,2030,1,12,5,9,4,12,2,1,462,2,1,1,2,1,3,3,0,1,3
99287.85,94071.9,14956.543,5,4,2,4,2,1,9,2030,1,8,1,1,4,1,2,1,999,2,2,4,1,4,2,3,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,3,9,4,99,2,9,999,2,1,3,2,3,2,3,0,3,1
8287.849,37071.9,3956.5435,5,0,99,2,3,9,9,2030,2,12,6,9,1,13,3,1,999,1,1,2,2,2,1,1,0,1,2
71287.85,106071.9,22956.543,8,7,8,4,1,3,2,2030,1,8,1,9,4,1,5,1,999,1,2,4,2,4,2,2,1,1,3
26287.848,36071.9,1956.5435,13,5,7,3,3,1,2,2030,2,10,6,4,1,1,3,1,999,1,3,3,2,1,2,2,0,1,2
118287.85,122071.9,26956.543,13,7,2,4,1,1,9,2030,1,7,1,1,3,1,3,1,535,3,2,4,1,4,2,4,0,2,3
24287.848,48071.9,7956.5435,5,0,99,1,3,9,9,2030,1,11,5,9,2,13,5,1,999,1,1,1,2,1,2,3,1,1,2
104287.85,100071.9,16956.543,1,5,5,2,1,1,6,2030,1,10,1,6,4,1,2,1,462,2,2,2,1,2,3,4,0,3,1
8287.849,22071.898,1956.5435,13,0,99,3,2,9,9,2030,2,12,1,9,1,13,3,1,535,1,2,3,1,3,2,2,1,1,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,3,1,3,3,4,0,1,1
25287.848,39071.9,4956.5435,13,3,7,2,2,1,2,2030,1,11,1,4,4,1,2,1,999,2,2,2,1,2,3,4,0,1,1
8288.849,26071.898,1957.5435,13,0,99,3,2,9,9,2030,1,10,1,9,2,13,2,1,462,3,2,3,1,3,2,3,0,2,1
8287.849,24071.898,1956.5435,10,0,99,3,2,9,9,2030,2,12,1,9,1,13,3,1,999,1,2,3,1,3,2,2,0,2,2
13287.849,50071.9,7956.5435,13,0,99,2,2,9,9,2030,1,13,1,9,4,13,5,1,933,1,2,2,1,2,2,2,1,1,2
128287.85,162071.9,28956.543,5,5,3,3,1,1,9,2030,1,9,2,1,4,1,2,1,462,3,3,2,1,2,1,1,1,1,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,3,9,4,99,1,9,999,1,1,3,2,3,2,2,0,2,1
29287.848,37071.9,3956.5435,3,4,4,2,2,1,2,2030,1,6,1,4,4,1,4,1,999,1,1,2,1,2,2,2,0,1,2
20287.848,41071.9,3956.5435,8,0,99,4,1,9,9,2030,2,11,1,9,1,9,3,1,999,1,2,4,2,4,2,3,0,2,3
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,4,99,1,9,999,1,1,3,1,3,3,3,0,1,1
8287.849,39071.9,4956.5435,13,0,99,2,1,9,9,2030,1,13,1,9,4,13,1,1,999,2,2,2,2,2,3,3,0,1,1
79287.85,98071.9,19956.543,4,0,6,4,1,1,9,2030,1,9,1,9,4,11,3,1,999,1,2,4,2,4,2,2,1,1,3
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,4,9,2,99,3,9,535,1,1,3,1,3,2,3,0,1,3
37287.848,87071.9,17956.543,7,4,3,3,1,2,9,2030,2,12,1,1,1,1,2,1,462,3,2,3,2,3,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,3,9,4,99,2,9,999,3,1,3,2,3,1,2,0,2,2
207816.84,272031.9,91956.55,5,5,1,3,2,3,2,2030,1,11,1,6,4,1,2,1,462,3,2,3,2,3,2,2,0,2,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,4,9,4,99,4,9,999,1,1,4,2,4,1,1,0,1,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,3,1,3,2,2,0,1,1
23287.848,30071.898,1956.5435,10,0,99,4,2,9,9,2030,1,10,3,9,4,13,5,1,933,1,1,4,2,4,2,2,1,1,2
38287.848,43071.9,2956.5435,13,5,7,4,1,1,6,2030,1,7,1,4,4,1,3,1,999,1,1,4,1,4,2,3,0,1,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,3,9,4,99,3,9,999,3,1,3,1,3,3,3,0,1,1
32287.848,45071.9,2956.5435,13,4,7,2,1,1,6,2030,1,10,2,4,4,1,2,1,462,2,1,2,1,2,1,1,0,1,1
8287.849,27071.898,1956.5435,13,0,99,1,3,9,9,2030,1,13,5,9,2,13,4,1,999,1,3,1,2,1,2,3,0,1,2
8287.849,29071.898,1956.5435,13,0,99,2,2,9,9,2030,1,13,1,9,3,13,3,1,535,1,2,2,1,2,2,3,0,1,3
27287.848,36071.9,2956.5435,9,5,3,4,2,1,2,2030,3,7,1,6,1,1,2,2,462,1,2,4,1,4,2,1,0,1,2
108287.85,112071.9,21956.543,1,4,5,2,1,1,9,2030,1,9,1,1,4,1,2,1,999,3,2,2,2,2,2,2,0,2,2
8287.849,52071.9,3956.5435,13,0,99,1,3,9,9,2030,1,12,5,9,4,13,5,1,933,1,3,1,2,1,1,1,1,3,2
96287.85,88071.9,13956.543,5,5,2,3,2,1,9,2030,1,6,1,1,4,1,3,1,535,1,1,3,1,3,1,1,0,1,1
8287.849,12071.898,1956.5435,99,99,99,6,2,9,9,2030,1,2,3,9,2,99,3,9,535,1,1,6,2,4,2,2,0,1,1
46287.848,59071.9,9956.543,5,2,7,2,2,1,2,2030,1,11,1,6,4,1,4,1,999,1,2,2,1,2,2,4,0,1,1
41287.848,54071.9,7956.5435,3,4,5,1,3,1,2,2030,1,11,5,4,4,1,2,1,462,3,1,1,2,1,2,2,0,2,3
22287.848,42071.9,3956.5435,13,7,2,3,1,2,2,2030,2,10,1,4,1,1,5,1,999,1,2,3,1,3,2,2,0,1,1
90287.85,85071.9,12956.543,3,5,2,4,2,1,9,2030,2,8,1,1,3,1,3,1,999,3,2,4,1,4,1,1,0,1,2
21287.848,42071.9,3956.5435,5,0,99,2,2,9,9,2030,2,11,1,9,1,10,4,1,825,1,2,2,1,2,1,2,1,2,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,4,9,2,99,4,9,835,1,1,3,1,3,3,4,0,2,1
8287.849,18071.898,1956.5435,13,2,7,4,2,1,7,2030,1,3,3,4,4,1,2,2,462,3,1,4,1,4,2,3,0,1,1
8287.849,12072.898,1956.5435,99,99,99,2,2,9,9,2030,2,2,3,9,1,99,2,9,462,2,1,2,2,2,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,2,4,3,4,0,1,1
8288.849,26071.898,1956.5435,13,0,99,3,2,9,9,2030,1,13,1,9,4,13,3,1,999,1,2,3,2,3,2,3,0,2,1
128287.85,132071.9,27956.543,5,5,2,2,2,1,6,2030,2,9,1,4,1,1,2,1,462,3,2,2,2,2,2,2,1,1,2
93287.85,104071.9,18956.543,13,7,2,2,1,1,9,2030,1,11,2,1,4,1,3,1,535,1,1,2,1,2,3,3,0,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,4,0,1,1
59287.848,69071.9,8956.543,2,4,6,3,2,1,2,2030,1,7,1,4,4,1,3,1,535,1,2,3,1,3,2,4,0,1,1
8287.849,12072.898,1956.5435,99,99,99,1,2,9,9,2030,1,1,3,9,4,99,4,9,999,1,1,1,1,1,2,2,1,1,2
8287.849,36071.9,3956.5435,4,0,6,2,1,2,9,2030,2,13,1,9,1,3,3,1,999,1,1,2,2,2,2,2,0,2,1
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,4,9,4,99,3,9,535,1,1,2,1,2,2,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,2,9,462,2,1,4,1,4,2,2,0,1,1
63287.848,66071.9,8956.543,13,5,8,4,3,1,2,2030,1,11,1,4,4,1,3,1,999,3,1,4,2,4,3,4,0,2,1
74287.85,68071.9,9956.543,13,5,5,3,2,1,2,2030,1,7,1,5,4,1,1,1,999,1,2,3,2,3,2,2,0,2,1
62287.848,69071.9,11956.543,13,5,2,2,3,1,2,2030,2,11,6,4,1,1,4,1,825,1,3,1,2,1,2,3,0,1,1
74287.85,71071.9,11956.543,13,5,8,1,3,1,6,2030,1,8,5,2,3,1,3,1,535,1,1,1,2,1,2,4,0,2,1
84287.85,88071.9,16956.543,8,5,7,1,3,1,9,2030,1,10,5,1,4,1,3,1,999,1,1,1,2,1,1,3,0,2,1
62287.848,69071.9,12956.543,13,5,2,2,1,1,2,2030,1,11,1,2,4,1,4,1,999,1,2,2,2,2,2,3,0,1,3
31287.848,31071.898,2956.5435,2,5,7,3,2,1,2,2030,1,10,1,5,4,1,1,1,999,1,2,3,1,3,3,3,0,1,1
8287.849,12072.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,2,99,4,9,835,1,1,5,2,5,2,4,1,3,3
38287.848,60071.9,7956.5435,8,5,8,4,3,1,2,2030,1,10,2,2,4,1,2,1,999,2,3,4,2,1,1,3,0,1,1
